,Abkhaz,Adyghe,Hokkaido Ainu,Aleut,Avar,North Azerbaijani,Bashkir,Belarusian,Bengali,Breton,Burushaski,Buryat,Bulgarian,Catalan,Czech,Chechen,Chuvash,Chukchi,Mandarin Chinese,Welsh,Danish,Dargwa,Tsez,German,Estonian,Modern Greek,Forest Enets,English,Central Siberian Yupik,Basque,Evenki,Finnish,French,Nanai,Irish,Modern Hebrew,Hindi,Croatian,Hungarian,Armenian,Icelandic,Italian,Itelmen,Japanese,Kalaallisut,Kannada,Georgian,Kazakh,Northern Khanty,Ket,Khalkha Mongolian,Northern Kurdish,Komi-Permyak,Korean,Komi-Zyrian,North Karelian,Latvian,Lak,Lezgian,Lithuanian,Livonian,Malayalam,Moksha,Meadow Mari,Manchu,Northern Mansi,Hill Mari,Erzya,Nganasan,Nivkh,Dutch,Norwegian (Bokmål),Olonets Karelian,Ossetian,Northern Pashto,Western Farsi,Polish,Portuguese,Romanian,Russian,Sakha,Northern Selkup,Kildin Sami,Slovak,Slovene,Southern Sami,Northern Sami,Lule Sami,Inari Sami,Skolt Sami,Spanish,Standard Albanian,Swedish,Tamil,Tatar,Telugu,Turkish,Udmurt,Ukrainian,Northern Uzbek,Veps,Kalmyk,Northern Yukaghir,Tundra Nenets,Southern Yukaghir
Burushaski,2960.0997799184324,3066.792297381868,5668.330817451467,8137.206678939753,2506.7577984906184,2241.598544707592,2394.5743701184874,4219.036801089907,1990.3503821309266,6322.70659135122,0.0,3103.9211969414637,4372.982148251819,6180.905063467014,4943.211409137913,2615.279048525909,2992.901737612669,6498.965912759018,3615.560031092892,6207.812346314744,5075.513833631525,2442.9421900819125,2574.040015238704,5234.138687708979,4384.11615052084,4476.71860487816,3840.3698673222602,5982.313177822002,7550.654432387187,6331.384495078416,3835.3901356889432,4446.955646674181,5921.075567060769,4980.242855262135,6399.366968369236,3702.0262515763256,1047.2511373326947,4882.52330609029,4640.87229256901,2630.8701923794997,6639.968530681719,5257.448939125835,6259.935228535263,5352.60330411113,7530.8626365359005,2520.472008046995,2737.1242114272645,1516.4925896506054,2976.7277372522976,3182.0046477157834,2890.780393587641,2829.1133445879877,2977.1914324191057,4670.289395774507,3371.221268577655,4307.286895959502,4356.570168516296,2468.459078190612,2393.9881891705895,4350.367824706867,4505.171562033303,2968.5935443669428,3169.799104070489,2978.795648455027,4379.339127141074,3262.71707434948,3088.239735967085,2943.4387695237588,4155.248681221874,5333.3923917484935,5609.753334749813,5176.454883265572,4012.2270770063487,2712.845226008309,837.3503740339322,2022.9881353490002,4682.815395602861,6997.560804415717,4297.692714399277,3500.3309648019285,4720.562420904322,2692.3324944055753,4294.991954147892,4690.009917145564,5020.35764946743,5108.517273411719,4814.257456144138,4936.574974665121,4637.074772182117,4541.399755237458,6554.3189117601105,4720.870560446973,4803.436416957905,2887.0124370721765,2815.0576223160833,2232.1874488780477,3663.3042674067683,2770.9174123035627,3976.7312290228674,784.5530742965035,3892.9945240108264,2696.3366656510507,5902.078220532171,3341.5757881430677,5758.09803281829
Buryat,4913.187282725643,4887.636234884174,2732.1120326810837,5080.562936223513,4640.467127247474,4519.230862739253,3370.408053148499,5234.311283908676,3438.9287653777433,7132.315556188866,3103.9211969414637,0.0,6050.247727971454,7440.050038384626,6038.322463138589,4596.9776129598185,3877.3319803652116,3697.968934775056,1471.1796469704168,6823.964607435953,5767.845536039881,4534.26792687324,4654.826966398192,6106.173680990092,4934.004351122949,6404.0739453969,2251.431837625602,6605.548672419486,4692.039351773314,7436.021650830009,1553.7270499450362,4857.268782876477,6870.449811446602,1963.895491477936,6877.846477418831,6187.14305784865,3686.7651745987228,6284.013707564127,5994.400050046972,4858.487251645005,6383.941748025262,6690.644059118227,3175.1427556332674,2868.885244161777,6445.3824963462785,5095.648987916419,4816.948226998291,2408.8145669425244,2706.0989316331093,1766.2321982385388,401.44190652116475,5203.012311443353,3321.3198151893307,2253.4178995551197,3273.213304568379,4379.045369750497,5090.631170649207,4577.674498351466,4561.544429973727,5208.323628050803,5164.999800053646,5465.709309676258,4198.016811764137,3687.627846696317,1452.0356461913861,2966.3841336733353,3894.8735638815724,4080.765005249077,2578.1640307861826,2236.4221715145195,6401.602428222948,5558.520543435215,4437.997185080849,4701.809652016603,3922.913733219518,5000.618475209433,5707.838728359499,8076.691679008574,5761.366922158281,4217.394215594913,1753.2463045511652,1801.6198528373689,4081.949355255339,5928.007144219297,6323.030576968601,5204.119806243989,4603.927094597557,4832.235435103914,4362.285705886371,4309.155838750183,7647.0953367072625,6394.890331547703,5259.635850719516,5278.620334093293,3725.6302521869998,4687.129225951032,5676.182373076275,3529.576393314966,5243.548648545882,3375.9700282685235,4374.205680055557,4424.225932136061,3101.881026647543,2572.3956964698814,2848.7363604364414
Bulgarian,1413.0043569754835,1318.9181262824736,8644.025400584991,9331.755755636023,1873.0300156839105,2154.3337271938967,2684.4052694343104,1178.7961217354143,6323.94140281886,2225.136891510112,4372.982148251819,6050.247727971454,0.0,1835.3021708263261,1039.3800418227363,1759.6316003563113,2198.9915122880907,7325.098429654259,7302.78532131487,2317.029061549922,1648.9694580429534,1930.5242628086783,1801.1061058981538,1455.841156397812,1842.0089502631445,522.7973669044834,4645.807392016623,2160.275738612745,8151.024427678651,2037.1124829776188,5391.961971932637,2035.9712466159017,1795.8910763333479,7849.812106369495,2588.0535751372877,1627.109833168204,5137.079407822556,623.2885895782936,570.8051527158973,1790.5575936227635,3565.9884993985456,909.0410255755875,8121.092056074086,8913.73478570367,5118.592239811292,5941.546705648891,1644.0805579752696,3805.1020604373807,3503.600261468523,4586.7995286946425,6142.556516054667,1752.9679044814814,2823.0097222784384,8269.597313237078,3086.377683707863,2538.1754710888004,1572.0933248524464,1906.7172143247167,1986.2255705577093,1383.7475793432666,1658.6509928981986,6303.977957207686,1879.0038074900065,2408.7196454153104,7468.443616532009,3371.002000920523,2204.973202904831,1971.2793031712017,4627.8281803397485,7821.401940268899,1745.7202391954409,2111.6977312210493,2126.566995167697,1660.2951229966782,3964.046491938219,3208.533692841693,1088.2555186990132,2667.45130834004,411.84926051569227,2000.7975843429372,6655.218735585332,4316.183542207881,2925.920348252075,758.4823316606721,816.8735018108356,2500.385278998534,2895.8852427141687,2757.677348048768,2981.2820971674087,2926.851147075963,2246.6515028984077,360.1958328212787,1951.4961518063017,6390.785468153329,2333.041812888829,5930.954347181363,820.2913252135215,2536.1775388806777,917.798182668202,3593.2257627257372,2097.8249089269007,1750.8198212546852,6967.022007212029,3861.517683403811,7131.685205845232
Catalan,3233.928843982648,3114.7206608776355,9782.51836872024,9605.926050629349,3700.0024473695194,3985.444247653489,4226.889709577715,2217.8682129958593,8148.848921840278,865.9329825496513,6180.905063467014,7440.050038384626,1835.3021708263261,0.0,1404.4866660439804,3569.202005203267,3623.848268092066,7738.653113374256,8817.158376751866,1247.0366204457619,1763.0569306357102,3749.8617624928183,3624.4447521161555,1379.5516800695325,2547.0520016212113,1930.2480894090806,5609.448613605431,1299.066565524164,8333.192027872194,312.7660088634194,6447.047823157182,2666.1613436258244,729.3440848809046,9021.428029646491,1478.3868770584436,3188.024675245426,6971.58978247605,1300.9368295552242,1560.982486228018,3625.779357960468,2791.2663934530624,928.7286040319777,8853.388375564658,10281.011191641073,4378.730614513468,7734.420713436948,3473.253049884574,5429.823996215938,4740.5114064235195,5773.258674927757,7610.637430314801,3569.618874220709,4122.818772585916,9692.82518703118,4197.052217534269,3217.2899377475273,2358.294214806841,3729.4522944700743,3812.768217854618,2232.0228134601543,2304.588877773536,8075.085120748567,3320.540457182742,3785.6820292751104,8759.001451445958,4508.504508334361,3584.115530427959,3492.8399101405107,5469.1480184947295,8847.06171928013,1201.9074303812724,2148.299915121176,3030.781364389072,3475.877933483506,5799.280424100884,4998.448345296763,1733.6963302909815,832.9996611226547,1889.3159571675892,3228.51934581026,7624.287867255552,5639.094563903446,3600.9976899358403,1561.9197662565389,1184.481610024367,2633.208844755275,3265.6089651161137,3037.651721451063,3463.523649502449,3463.056159435231,445.5387212872216,1522.6360993556814,2312.779823731936,8179.647480207605,3799.1393243819016,7748.396532380878,2632.4652222355508,3970.527604683416,2298.097416990278,5396.838275151555,3079.2580437399697,3499.963786581472,7541.952425335015,4962.558684313962,7806.816550570214
Czech,2122.148386545548,1956.810384433519,8436.713993439133,8642.471326687304,2580.8968956544395,2873.6951440164935,2844.407941082186,815.6788726589182,6933.016429813858,1384.7777352113983,4943.211409137913,6038.322463138589,1039.3800418227363,1404.4866660439804,0.0,2406.510480895385,2228.1002494761,6678.126032658787,7413.1746583082395,1355.5426937545965,660.8427408471866,2602.1993994539275,2495.6984694035928,417.74850508652986,1212.1543469264602,1488.7206888362466,4283.561067573529,1166.5079126139237,7410.247669655577,1449.2217941521124,5102.947457606856,1368.2839001662524,978.1702587081469,7662.823178097482,1607.7692143831764,2664.6175533354417,5824.534324710978,535.4025393374392,470.8383796001818,2574.9246858577785,2527.4988303175146,781.3528397955052,7649.351136431629,8887.27999380728,4092.7648720954776,6796.831238586361,2376.4474441652333,4056.944457764453,3344.707583151078,4392.609346429705,6206.1557258727935,2645.882625452751,2718.976361074858,8291.661025411024,2815.030871954525,1932.630597564541,984.7799934899775,2593.2789447832943,2686.4492169227356,837.5242431177807,969.2073554529771,7185.263605535224,1933.3483481389421,2383.454394023886,7373.377135019599,3125.535198263444,2183.6437708586454,2119.995512700036,4182.763502318293,7530.012190064703,745.8323854810566,1151.957468038543,1664.9836229074497,2332.893786710836,4685.466618882343,4105.657494717013,330.76954452204967,2124.4583168449467,779.7725252655086,1824.1255791242083,6316.902555839645,4238.667606695053,2334.2602109228433,305.0148323467648,403.35301990792755,1606.3096574709684,2130.9034878019233,1942.4323839026824,2278.869379674954,2252.0771503312217,1673.5990924723742,1018.7634225985126,1114.0403267964252,7247.851629244066,2407.2177765067495,6737.179697239332,1780.9512340917768,2572.0779686842247,967.1635844164362,4163.446437693485,1698.3373330386823,2253.614685200634,6397.060279540983,3592.0875365659335,6617.977724692485
Chechen,354.7878667637476,457.63985574631005,7309.005054715817,8720.37920311008,218.2097205108418,483.54423051581125,1384.1068418597454,1815.7192452918664,4580.652254504446,3786.932183665861,2615.279048525909,4596.9776129598185,1759.6316003563113,3569.202005203267,2406.510480895385,0.0,1338.9263391981146,6737.813189750116,5700.082621167656,3742.5779209862503,2698.776046482429,197.72524510777657,140.21998537899458,2754.6243662775228,2248.5910740019085,1925.5028752325604,3779.5995557476335,3532.9117510722053,7715.516059430101,3733.264327695838,4334.602377968988,2394.3678238427356,3367.3994005909076,6519.113442866824,3972.0309994413146,1657.978408752184,3428.2697163679,2276.156685988677,2050.5209953422045,391.50694482188493,4555.075479537354,2643.3610427855347,7172.338807532754,7388.024150073714,5852.779567472722,4424.807187732282,230.72174687820174,2209.649713075106,2493.857884696667,3467.873509575824,4610.751044273592,753.3982008738028,1904.6502561628267,6716.692592675325,2362.7404689330765,2575.4391031993823,2099.50172141467,199.59296807701668,295.31680527239877,2014.0079218848578,2259.2804742585695,4832.582962302754,1206.700716371672,1527.6533408882296,6048.784793581767,2529.751423737141,1428.2892469113349,1056.683415681187,3903.1505450780683,6622.307133236487,3127.0479302975405,2957.6653769163568,2116.0581512428707,108.72845335041373,2279.259094958036,1862.0291428092228,2199.414150733668,4391.663757093371,1699.657611805066,1617.8494700492242,5581.158393729159,3062.922967610969,2807.313402615526,2126.557295084734,2425.2527256531635,3092.0148967253162,3113.1137544935623,3113.518965752251,3053.0382047390735,2961.1042813405074,3953.5312780118015,2111.65919837695,2618.597070754794,4873.7436947695915,1319.5134405378983,4338.937747439436,1122.7263096334702,1493.455940119841,1480.0266933576993,1833.91728238143,2006.0900683688076,341.7682956693922,6254.449540631475,2959.616910289344,6308.043381210434
Chuvash,1448.1954543747988,1307.9605854384126,6445.470132795679,7459.776295284398,1534.4793964361227,1688.00752888017,641.2861195047464,1413.802435836589,4936.784076504213,3506.157598369,2992.901737612669,3877.3319803652116,2198.9915122880907,3623.848268092066,2228.1002494761,1338.9263391981146,0.0,5455.823572714608,5202.584829095341,3310.440724471746,2158.3549043355247,1452.8024420919091,1474.8081600958712,2401.4241292195143,1399.903554575307,2614.5379479099083,2558.2944905158233,3079.1320059842255,6407.293456934277,3674.536606519685,3231.930316227152,1454.0539145957546,3158.4609736303914,5650.943978480189,3467.099793324423,2874.685038247774,4001.0971644024016,2411.200486576651,2121.982491987681,1730.2933914620855,3661.0111340244634,2820.2982465470104,6032.456617069665,6746.155004057317,4734.385702400512,5284.6080414940625,1536.7729301722834,1851.5639514029276,1325.5559844864279,2400.471964710764,4007.2426748753096,2080.461826787444,649.4363617509177,6120.656338928229,1045.5410888629942,1392.8691189390067,1416.4784128266629,1486.0418680405116,1554.8144465387243,1462.1805162680064,1549.625993796869,5724.706890372791,321.8199944615885,221.61586901324333,5276.84578516152,1262.2496450412648,106.8031649741558,297.2126352946265,2627.3425082904523,5639.19557265466,2756.625580873346,2191.3706424227366,1027.3821778180675,1385.2905768099654,3034.5139015722916,3051.9028666537397,1909.1443990566254,4346.262290366782,1885.874956019299,508.31520734876113,4501.679307060514,2118.336830479468,1529.931704734567,2072.2524432733258,2465.278508106467,2125.439459265392,1937.9893207240584,2007.0901629170678,1822.001286676306,1724.4844016102388,3897.36838843262,2530.5537922990725,1818.5814027967447,5711.925264127859,188.13187876358884,5100.780325719922,2031.6647422480576,349.74270456253265,1367.1024565109417,2289.9585673112197,906.0512057034703,1000.3904648992022,5005.453360004668,1736.8962676419862,5101.793058508791
Chukchi,6900.916364431338,6763.165809866907,3203.8204146424137,2015.4559785565125,6895.912666545171,6942.3391096962005,5387.2416315767205,6155.854411485435,7133.043001567532,7009.671921830538,6498.965912759018,3697.968934775056,7325.098429654259,7738.653113374256,6678.126032658787,6737.813189750116,5455.823572714608,0.0,4473.539088266524,6593.620938900517,6081.05513287195,6794.532911801485,6858.683085467944,6467.608626008014,5523.962647242225,7836.226953259364,2978.5771261631667,6471.331013588638,1054.472286821915,7551.841952379862,2678.526654651566,5341.345978111092,7009.74550076135,2958.8654692925434,6465.537920481235,8330.424120303744,7289.229834571678,7165.70616215216,6937.017669267215,7118.225000351714,5308.229852545947,7457.176500192395,1472.2147936293716,4324.660553011043,4332.50350678969,8762.342907396,6957.774917313004,5217.946697737951,4257.7757924168645,3457.77980689926,4072.371544731247,7490.258953653883,4839.102345450271,4293.167483472116,4411.547020376517,4800.2843147527665,5790.329366111142,6836.146803516349,6876.020663006362,5977.617051434346,5745.471401234977,9149.833121549771,5700.65078031273,5242.917677976853,3365.91712661693,4211.113373930915,5391.339871175675,5752.873950446657,2835.6539907011784,2353.205929194705,6546.157344247818,5625.305425627671,5198.835737324213,6806.287000722155,7203.818080870286,7987.180504520428,6415.508816459355,7946.382039630799,6917.609784443356,5414.71647322357,1957.2269713233122,3958.2044319363818,4403.888898699575,6771.643172587947,7078.77254947774,5133.886207504695,4549.858168583014,4752.7385549308865,4402.304580894932,4437.462583582622,7676.124225820464,7542.224047790152,5566.586920482736,8970.618587958934,5431.292313976801,8363.742454070705,7443.584039453201,5246.443965432842,6420.323742485211,6443.282345157184,5234.01737941396,6422.763816704557,604.214573835448,3783.1747299086096,883.8422633247656
Mandarin Chinese,6042.35229954935,6054.98680145711,2201.2931849648503,5311.017310778166,5696.348188127183,5517.052436697443,4634.049874776913,6599.39377196944,3029.519869115593,8566.803475760262,3615.560031092892,1471.1796469704168,7302.78532131487,8817.158376751866,7413.1746583082395,5700.082621167656,5202.584829095341,4473.539088266524,0.0,8272.625914891285,7192.732977724572,5598.208177821565,5729.318133772093,7515.866773938444,6356.0957116625605,7596.691116404464,3705.8629425127574,8050.941513037224,5310.690413103819,8837.900188646257,2944.5948885138578,6292.438082194353,8284.363588100605,1743.9872600448664,8336.833748636109,7160.615005586401,3782.340184811362,7607.88759199411,7320.11838593041,5892.7884149907995,7850.222650519372,8018.240912581941,3460.818862135629,1743.7137004276146,7819.860240759513,4884.308050282709,5900.5349999827195,3509.066489728822,4129.14718629416,3235.8871788391184,1215.004363640033,6195.944960080722,4701.689411115834,1057.731143343611,4708.617218274622,5832.631403021153,6493.983931677774,5638.226779409084,5601.22924876933,6597.567093771637,6579.996819751709,5156.540294130133,5515.4524045726985,5032.466207110377,1159.3027188111366,4407.597648643855,5235.720954241429,5368.673882834158,4018.1894702456534,2322.8385697960343,7826.848015111817,7009.215762657244,5860.147471746208,5808.6271292816255,4438.958662180616,5638.482900996867,7085.51216047894,9492.04953890399,7056.1675961327865,5591.029226722104,2615.1597528705033,3222.6475901547396,5546.9110323458535,7274.5758794840485,7667.8633127169205,6667.9324261394395,6073.4575341903155,6300.458135387175,5831.854736192391,5777.224693884886,9054.130758039411,7658.470226538624,6698.952188564658,4928.686371343158,5034.994407203121,4463.874348830352,6818.610773388093,4853.351478490106,6562.213852532263,4149.798508840807,5787.621534268032,5591.430836718138,3946.4228927557247,4034.9853544875596,3593.225755499573
Welsh,3472.2551339532324,3300.62537386674,8907.11024182887,8404.506138648296,3925.424743769053,4217.003884599225,3951.720839290394,1989.372102199175,8193.570233790644,417.3801049211098,6207.812346314744,6823.964607435953,2317.029061549922,1247.0366204457619,1355.5426937545965,3742.5779209862503,3310.440724471746,6593.620938900517,8272.625914891285,0.0,1152.1353450546676,3939.8416002449267,3839.1063274394405,988.7626731204232,1957.4363079756795,2654.5558449458663,4774.351760621153,231.56968435588047,7126.464900502489,990.3188396902492,5626.80540363157,1990.0263025117863,617.6468337108794,8187.616434370262,279.5907863043977,3920.414215900661,7132.6331438980915,1700.519021573523,1792.5430017012636,3928.6273882410214,1549.117577404432,1591.9855650182146,7796.5010433209,9555.463374720744,3151.9067935838393,8149.945718367759,3726.505915147833,5155.449241733477,4149.373307362424,5074.043166428317,7060.409978003837,3998.297208018237,3641.0205372894234,9032.529842348207,3565.7489714573453,2445.4360601493318,1894.0475269369401,3933.935195120835,4028.3894327274274,1866.3620416863607,1767.459202827952,8540.487714364928,3069.561192146618,3408.745267641137,8016.852448224217,3865.0419965537226,3237.609902585351,3286.3565513377935,4572.309279029102,7929.800664078806,615.9255582518798,1265.5598763488413,2440.2168276968564,3675.0227996442222,6013.9929231258975,5460.176153099701,1546.2861261992525,1381.0605937525002,2129.317938157886,2823.6896557577434,6710.587929987592,5051.8716848846025,2767.458311763544,1656.7723696740297,1503.4298983780939,1664.5582675971327,2311.881812196201,2071.6585208200268,2541.824165639623,2570.375179868496,1084.7259353966585,2157.683753385661,1580.219887849242,8600.815111184855,3498.559544576976,8081.071549272473,3111.4326169806905,3620.0058707906996,2268.2956676388458,5440.988003460573,2529.985759437646,3558.104185391087,6453.0346924853475,4256.187701939587,6749.885749896462
Danish,2474.3588321654365,2285.5198888178297,8024.125908813104,8023.407418905438,2898.382571445254,3181.9025164880977,2799.621649253511,886.3774453404536,7055.14787154669,1379.0116369089358,5075.513833631525,5767.845536039881,1648.9694580429534,1763.0569306357102,660.8427408471866,2698.776046482429,2158.3549043355247,6081.05513287195,7192.732977724572,1152.1353450546676,0.0,2895.747933830377,2810.516786168234,392.8239221016302,836.6817022058727,2130.5704941715007,3850.1361764099183,920.9799851461443,6779.530624707251,1689.5303371009954,4692.311040772968,918.7660818560933,1109.4494106959976,7269.461787449291,1324.093052292988,3244.950386959533,6024.101715219519,1196.2397504455657,1086.2011051808324,2941.162268148465,1954.5406052628682,1395.9759023057168,7117.332847591001,8566.949417519543,3472.3303637426193,7122.203871745783,2722.5275700035386,4004.9440525640503,3065.6550819294293,4052.721334677137,5977.730972867686,3081.8685086684413,2514.197907400823,8006.421945347616,2495.002829673821,1456.618137270416,742.1941986689623,2896.6781369606592,2992.6786152826608,725.3505902412656,622.8719728067204,7531.31375940797,1920.8898166355082,2260.6812395839197,7033.7591262787155,2803.620422754874,2086.3930162377223,2140.620715287611,3706.24858832879,7084.173702272674,634.3027015601605,492.0647499693616,1332.6479146943527,2646.296631790797,4933.576676614549,4505.842750117181,580.6991186924968,2309.9155325202855,1309.298332163277,1674.6729394520673,5861.241378883367,3973.402991837494,1837.9493430279163,893.1697799507854,1052.0619570623865,962.1538983662712,1538.0371614941605,1328.3204564468185,1716.4710903809348,1707.6958674473358,1889.4274984516385,1675.005339004077,549.8704790996144,7570.188637082521,2346.464006998439,7019.479847458573,2302.644035344686,2470.5220743085533,1231.5193750917015,4318.059945039092,1408.1359092614503,2473.7033351012246,5832.162530937194,3234.064574309546,6075.546224904184
Dargwa,517.6204775133284,648.4059654162727,7256.860212261545,8764.412869434766,108.96413932434724,288.85113966325054,1413.0487101251474,2012.0353374664783,4399.011300233379,3981.3639983232115,2442.9421900819125,4534.26792687324,1930.5242628086783,3749.8617624928183,2602.1993994539275,197.72524510777657,1452.8024420919091,6794.532911801485,5598.208177821565,3939.8416002449267,2895.747933830377,0.0,135.32801499837313,2952.04962661312,2432.947908016518,2064.245226321475,3824.319786550216,3730.4760493333006,7784.531001357828,3919.434966870781,4345.210650968332,2574.412132664165,3560.7734066242015,6470.815293245404,4169.693012790265,1672.6011715332772,3237.8373482223788,2461.0613081881,2240.6375019904035,338.69378844652806,4745.665664414729,2822.378300244607,7180.447316330544,7299.323819110601,6028.4112287646,4227.357337562789,307.8520654107188,2131.7770870340546,2538.7720855043644,3477.933012377207,4530.375144946133,713.2651187369579,1981.5136810717622,6623.874188956693,2452.2646801064943,2733.7914517100494,2290.214956272278,44.622795396126385,108.13017151095313,2208.298697914337,2450.200049186273,4635.820460760812,1354.0369279029262,1627.1873074740213,5985.938437102805,2599.1790439032675,1548.1305220754455,1184.512218349662,3965.313773643836,6595.744049811952,3324.2238921250396,3149.8939284318653,2280.962770150675,274.89662359748587,2084.6901301886755,1681.6202564940443,2397.031168746261,4574.853876238957,1888.6323326168,1770.843971122276,5579.795072142186,3054.57047093132,2949.6316114570145,2320.523270449932,2613.636610816956,3274.525375919199,3275.3989192763947,3284.154653269621,3206.180475798106,3112.8396529505717,4138.76818483367,2278.0969834942944,2807.9944461518035,4676.193725653993,1410.4782112151715,4141.473377809221,1251.3733947807907,1568.7553987871668,1677.751932873553,1665.955651791797,2168.348761396887,490.1944663395402,6298.72885432777,3011.4089026037127,6337.719766511053
Tsez,390.5691829265927,539.0140144803181,7374.272316720957,8836.535883029364,87.89503789581178,378.1087558397132,1490.6409233946356,1930.9049585921427,4525.185297058732,3871.0491124837263,2574.040015238704,4654.826966398192,1801.1061058981538,3624.4447521161555,2495.6984694035928,140.21998537899458,1474.8081600958712,6858.683085467944,5729.318133772093,3839.1063274394405,2810.516786168234,135.32801499837313,0.0,2852.9615984391553,2379.898760321307,1928.975853116543,3895.142061827331,3632.357446504111,7840.888012624679,3798.0932231277166,4434.93974400753,2528.189628014406,3448.522930028738,6586.7473890393385,4072.816667567665,1567.0538182716025,3356.6552182130604,2339.2788416973517,2124.327090058965,260.3745175275042,4679.860101430601,2696.299092772943,7272.019337889107,7427.68157685501,5987.968773799996,4318.506243002952,172.944526563385,2256.0629846393635,2608.8267152847457,3567.622663679198,4656.245071316385,632.5539399730629,2030.9876983495294,6753.144185433336,2493.343529479826,2715.1181159876683,2225.1080983243032,105.6489120606934,191.62706409506706,2134.1899116962677,2384.515341078474,4722.12318262055,1346.868028156356,1660.3300800427842,6106.798790134971,2654.064463732944,1565.4466837830805,1194.8313393648364,4025.4739319394675,6703.196906199734,3223.18836441676,3080.7450816250544,2254.89973479538,164.74386342626977,2197.581973085403,1731.1429572913673,2300.3725013892717,4450.951540237307,1771.3515074558143,1758.0093577498253,5675.7444522668475,3152.9862072763594,2947.444942698179,2210.153946402167,2495.027100739315,3224.1783932297826,3252.214264108758,3250.797253183924,3193.0897676006916,3101.2276214322133,4016.560586432903,2146.8990166459507,2745.36767282724,4768.297563732758,1449.492023131337,4242.644552031591,1116.0591669316973,1618.7430389184212,1585.1664907493728,1798.7241190437271,2145.387848186134,480.9758144460318,6370.381204559021,3077.645469726712,6417.754840477722
